Advanced Micro Devices Inc | Price History                                          17-Nov-2021 01:06,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AMD.O,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AMD.O Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,155.65,09-Nov-2021,Max,"325,058,416",27-Aug-2018,Advancing,"43,674,863,441",Up,660,Up,+19.95%,30-Jan-2019,Max,"26,809,865,077.97",04-Aug-2021
Low,7.07,16-Nov-2016,Min,"11,035,758",24-Nov-2017,Declining,"38,646,807,406",Down,588,Down,-24.23%,02-May-2017,Min,"124,898,601.88",25-Nov-2016
Avg,41.96,,Avg,"65,825,921",,Total,"82,874,833,969",Unch,10,Period,"+1,887.61%",16-Nov-2016 - 16-Nov-2021,Avg,"2,546,256,600.75",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AMD.O History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
16-Nov-2021,152.45,+5.96,+4.07%,145.93,145.34,153.08,"53,100,810","7,978,185,984.17","208,094,886,734.65",,,,,,
15-Nov-2021,146.49,-1.40,-0.95%,148.00,142.86,148.98,"52,271,271","7,630,401,136.62","200,116,700,750.48",,,,,,
12-Nov-2021,147.89,+1.88,+1.29%,146.03,144.25,148.59,"52,162,136","7,666,221,830.03","207,747,101,887.09",,,,,,
11-Nov-2021,146.01,+6.14,+4.39%,142.96,140.84,146.47,"67,934,845","9,779,192,070.26","200,080,880,057.07",,,,,,
10-Nov-2021,139.87,-9.05,-6.08%,143.93,138.52,146.30,"82,989,151","11,810,098,008.62","190,301,687,986.81",,,,,,
09-Nov-2021,148.92,-1.24,-0.83%,154.01,143.89,155.65,"98,442,597","14,646,982,174.07","202,111,785,995.43",,,,,,
08-Nov-2021,150.16,+13.82,+10.14%,137.70,137.70,153.60,"141,493,842","20,971,126,688.07","216,758,768,169.50",,,,,,
05-Nov-2021,136.34,-1.16,-0.84%,139.19,134.42,141.22,"64,920,597","8,937,525,803.83","195,787,641,481.43",,,,,,
04-Nov-2021,137.50,+6.97,+5.34%,132.01,130.77,139.00,"84,825,156","11,480,410,834.02","204,725,167,285.27",,,,,,
03-Nov-2021,130.53,+2.90,+2.27%,127.75,126.79,130.60,"59,537,815","7,688,890,591.84","193,244,756,451.24",,,,,,
02-Nov-2021,127.63,+2.40,+1.92%,124.98,124.20,128.46,"53,491,937","6,779,887,306.29","185,555,865,859.40",,,,,,
01-Nov-2021,125.23,+5.00,+4.16%,119.45,118.13,125.67,"54,559,780","6,666,103,437.14","178,775,978,553.12",,,,,,
29-Oct-2021,120.23,-0.93,-0.77%,120.95,119.88,122.57,"43,320,125","5,236,980,089.74","172,109,875,115.98",,,,,,
28-Oct-2021,121.16,-1.12,-0.92%,122.86,120.26,123.50,"58,002,459","7,049,933,366.86","177,346,855,205.72",,,,,,
27-Oct-2021,122.28,-0.65,-0.53%,121.63,121.05,128.08,"98,245,324","12,206,623,842.30","184,396,788,572.58",,,,,,
26-Oct-2021,122.93,+0.57,+0.47%,122.99,122.58,127.20,"59,458,928","7,400,553,674.20","196,603,412,414.88",,,,,,
25-Oct-2021,122.36,+2.54,+2.12%,120.52,118.60,123.46,"47,834,118","5,812,968,069.21","189,202,858,740.69",,,,,,
22-Oct-2021,119.82,+0.49,+0.41%,120.83,118.37,121.56,"38,992,694","4,675,141,736.15","183,389,890,671.48",,,,,,
21-Oct-2021,119.33,+2.94,+2.53%,116.50,116.26,119.68,"34,794,945","4,117,527,749.40","178,714,748,935.34",,,,,,
20-Oct-2021,116.39,+0.06,+0.05%,116.29,115.42,118.30,"34,244,811","3,998,945,537.75","174,597,221,185.93",,,,,,
19-Oct-2021,116.33,-0.10,-0.09%,116.16,114.47,117.17,"39,593,938","4,592,993,871.13","170,598,275,648.18",,,,,,
18-Oct-2021,116.43,+4.31,+3.84%,111.90,111.37,116.88,"47,537,763","5,475,345,426.13","175,191,269,519.32",,,,,,
15-Oct-2021,112.12,+0.13,+0.12%,112.51,111.11,112.84,"34,203,008","3,835,713,346.56","169,715,924,093.19",,,,,,
14-Oct-2021,111.99,+2.83,+2.59%,110.50,109.63,112.22,"46,900,157","5,224,664,521.22","165,880,210,746.62",,,,,,
13-Oct-2021,109.16,+4.12,+3.92%,106.28,106.25,109.88,"55,631,917","6,051,357,577.13","160,655,546,225.41",,,,,,
12-Oct-2021,105.04,+0.36,+0.34%,105.17,104.34,106.04,"34,039,906","3,579,187,531.84","154,604,188,648.27",,,,,,
11-Oct-2021,104.68,-0.38,-0.36%,104.62,104.02,107.20,"31,284,389","3,314,875,755.85","151,025,001,116.44",,,,,,
08-Oct-2021,105.06,-1.39,-1.31%,106.55,104.89,107.28,"30,623,047","3,236,122,143.29","154,339,876,872.29",,,,,,
07-Oct-2021,106.45,+2.81,+2.71%,104.60,104.46,107.95,"41,543,109","4,434,209,573.74","157,575,999,015.58",,,,,,
06-Oct-2021,103.64,+1.83,+1.80%,100.45,100.35,103.72,"39,071,703","3,990,481,781.15","153,141,789,441.84",,,,,,
05-Oct-2021,101.81,+1.47,+1.47%,100.92,100.61,102.87,"31,455,249","3,204,375,995.76","149,151,307,660.69",,,,,,
04-Oct-2021,100.34,-2.11,-2.06%,101.74,99.82,101.85,"41,967,149","4,214,278,896.44","145,946,931,664.93",,,,,,
01-Oct-2021,102.45,-0.45,-0.44%,102.60,100.64,103.00,"41,491,585","4,225,011,452.75","150,161,210,561.37",,,,,,
30-Sep-2021,102.90,+2.55,+2.54%,102.08,101.99,104.44,"57,636,700","5,964,785,254.08","154,386,222,014.11",,,,,,
29-Sep-2021,100.35,-1.17,-1.15%,102.30,99.81,102.66,"52,224,721","5,284,726,893.97","148,421,436,760.03",,,,,,
28-Sep-2021,101.52,-6.64,-6.14%,106.84,101.42,107.65,"74,468,968","7,697,972,568.40","153,706,163,654.00",,,,,,
27-Sep-2021,108.16,+2.36,+2.23%,105.07,103.44,108.44,"51,944,349","5,543,647,821.48","161,404,136,222.39",,,,,,
24-Sep-2021,105.80,-0.35,-0.33%,105.19,104.68,106.05,"26,482,610","2,792,061,594.49","155,860,488,400.91",,,,,,
23-Sep-2021,106.15,+1.77,+1.70%,104.89,103.89,106.86,"32,816,657","3,474,113,274.26","158,652,549,995.39",,,,,,
22-Sep-2021,104.38,+1.56,+1.52%,102.82,102.21,104.56,"34,126,280","3,542,559,201.87","155,178,436,721.13",,,,,,
21-Sep-2021,102.82,+1.27,+1.25%,102.15,101.18,103.43,"35,481,501","3,634,832,865.91","151,635,877,519.26",,,,,,
20-Sep-2021,101.55,-2.33,-2.24%,101.58,99.51,102.51,"45,228,411","4,568,032,495.20","148,001,044,653.35",,,,,,
17-Sep-2021,103.88,-2.34,-2.20%,105.56,103.71,105.98,"44,528,337","4,654,233,261.20","152,569,077,148.55",,,,,,
16-Sep-2021,106.22,+0.62,+0.59%,104.92,103.76,106.75,"38,150,269","4,012,409,592.95","157,223,310,409.75",,,,,,
15-Sep-2021,105.60,-0.13,-0.12%,106.00,104.03,106.32,"37,998,941","3,987,561,345.65","153,210,900,816.80",,,,,,
14-Sep-2021,105.73,+0.93,+0.89%,105.52,104.42,106.82,"40,629,527","4,298,989,000.94","157,198,462,162.45",,,,,,
13-Sep-2021,104.80,-0.40,-0.38%,105.26,102.63,105.28,"37,767,787","3,922,622,376.96","152,899,473,161.51",,,,,,
10-Sep-2021,105.20,-0.95,-0.89%,106.99,104.98,106.99,"32,602,293","3,456,943,689.49","156,822,095,538.46",,,,,,
09-Sep-2021,106.15,-0.02,-0.02%,106.56,105.84,107.30,"31,857,873","3,393,317,836.24","160,279,039,227.95",,,,,,
08-Sep-2021,106.17,-2.98,-2.73%,108.88,105.52,109.30,"43,067,911","4,594,886,668.46","163,672,357,064.19",,,,,,
07-Sep-2021,109.15,-0.77,-0.70%,109.96,108.66,110.58,"28,815,232","3,149,941,368.41","168,267,243,732.65",,,,,,
03-Sep-2021,109.92,+0.72,+0.66%,108.85,108.50,111.17,"42,623,780","4,696,744,143.26","171,417,185,101.06",,,,,,
02-Sep-2021,109.20,-0.79,-0.72%,110.32,108.77,110.88,"40,108,763","4,400,734,090.31","166,720,440,957.80",,,,,,
01-Sep-2021,109.99,-0.73,-0.66%,111.30,109.85,111.85,"38,579,559","4,272,575,556.01","171,121,175,048.11",,,,,,
31-Aug-2021,110.72,-0.60,-0.54%,111.26,109.03,111.26,"49,338,955","5,443,448,723.96","175,393,750,604.12",,,,,,
30-Aug-2021,111.32,-0.08,-0.07%,112.61,111.26,114.49,"56,130,467","6,312,216,299.46","180,837,199,328.09",,,,,,
27-Aug-2021,111.40,+4.13,+3.85%,108.01,107.80,111.78,"61,030,014","6,751,445,970.58","187,149,415,627.55",,,,,,
26-Aug-2021,107.27,-1.03,-0.95%,108.57,106.84,109.23,"51,442,548","5,552,666,169.90","180,397,969,656.97",,,,,,
25-Aug-2021,108.30,+0.65,+0.60%,108.13,107.45,109.91,"45,485,504","4,935,462,765.21","185,950,635,826.87",,,,,,
24-Aug-2021,107.65,-1.12,-1.03%,109.45,107.28,109.61,"51,239,297","5,540,915,604.64","181,015,173,061.66",,,,,,
23-Aug-2021,108.77,+4.12,+3.94%,105.30,104.86,109.02,"68,835,281","7,383,157,942.76","186,556,088,666.30",,,,,,
20-Aug-2021,104.65,+0.95,+0.92%,104.32,103.99,105.98,"55,227,562","5,790,782,977.67","179,172,930,723.54",,,,,,
19-Aug-2021,103.70,+0.26,+0.25%,103.32,101.98,106.18,"71,117,494","7,403,239,846.94","173,382,147,745.87",,,,,,
18-Aug-2021,103.44,-4.12,-3.83%,107.35,103.27,108.07,"79,387,943","8,350,781,813.11","165,978,907,898.93",,,,,,
17-Aug-2021,107.56,+0.08,+0.07%,106.64,105.35,108.70,"74,053,905","7,934,406,200.68","174,329,689,712.03",,,,,,
16-Aug-2021,107.48,-3.07,-2.78%,110.20,105.87,111.58,"73,398,938","7,900,745,391.10","166,395,283,511.35",,,,,,
13-Aug-2021,110.55,+4.05,+3.80%,107.17,106.57,111.71,"100,135,745","11,014,089,385.58","174,296,028,902.45",,,,,,
12-Aug-2021,106.50,-1.18,-1.10%,107.39,105.86,108.44,"60,625,725","6,486,482,632.17","163,281,939,516.88",,,,,,
11-Aug-2021,107.68,+1.20,+1.13%,107.60,105.62,109.79,"91,788,289","9,896,237,971.46","169,768,422,149.05",,,,,,
10-Aug-2021,106.48,-1.10,-1.02%,107.90,104.36,109.17,"113,012,297","12,077,065,410.77","159,872,184,177.59",,,,,,
09-Aug-2021,107.58,-2.53,-2.30%,111.31,107.06,112.33,"115,749,943","12,669,843,796.35","171,949,249,588.36",,,,,,
06-Aug-2021,110.11,-2.24,-1.99%,110.55,109.70,116.26,"143,899,026","16,272,962,102.61","184,619,093,384.71",,,,,,
05-Aug-2021,112.35,-6.42,-5.41%,116.63,111.59,117.68,"137,860,865","15,690,824,341.96","200,892,055,487.32",,,,,,
04-Aug-2021,118.77,+6.21,+5.52%,114.36,114.16,122.49,"225,368,699","26,809,865,077.97","216,582,879,829.28",,,,,,
03-Aug-2021,112.56,+3.93,+3.62%,108.15,107.66,114.85,"157,723,142","17,613,615,443.23","189,773,014,751.32",,,,,,
02-Aug-2021,108.63,+2.44,+2.30%,105.93,103.83,110.33,"115,581,854","12,497,532,567.81","172,159,399,308.08",,,,,,
30-Jul-2021,106.19,+3.24,+3.15%,101.60,101.38,106.97,"125,632,018","13,281,800,756.34","159,661,866,740.27",,,,,,
29-Jul-2021,102.95,+5.02,+5.13%,96.58,96.58,105.74,"164,091,761","16,862,909,974.84","146,380,065,983.93",,,,,,
28-Jul-2021,97.93,+6.90,+7.58%,93.44,89.65,98.71,"140,561,028","13,455,378,259.40","129,517,156,009.09",,,,,,
27-Jul-2021,91.03,-0.79,-0.86%,92.94,89.10,94.10,"69,427,021","6,327,228,821.89","116,061,777,749.69",,,,,,
26-Jul-2021,91.82,-0.33,-0.36%,92.01,91.12,92.75,"27,668,459","2,541,862,028.93","122,389,006,571.58",,,,,,
23-Jul-2021,92.15,+0.94,+1.03%,91.35,90.19,92.37,"31,708,899","2,902,322,342.88","124,930,868,600.51",,,,,,
22-Jul-2021,91.21,+1.80,+2.01%,89.40,89.08,91.36,"33,730,078","3,045,746,185.87","122,028,546,257.63",,,,,,
21-Jul-2021,89.41,+2.30,+2.64%,87.25,86.90,89.49,"29,469,864","2,613,834,767.29","118,982,800,071.76",,,,,,
20-Jul-2021,87.11,+0.53,+0.61%,87.09,85.17,87.77,"28,088,956","2,431,912,017.39","116,368,965,304.47",,,,,,
19-Jul-2021,86.58,+0.69,+0.80%,84.99,84.24,87.23,"39,244,796","3,378,762,953.46","113,937,053,287.08",,,,,,
16-Jul-2021,85.89,-1.04,-1.20%,87.32,85.68,88.03,"35,860,740","3,105,108,561.54","110,558,290,333.61",,,,,,
15-Jul-2021,86.93,-2.12,-2.38%,89.78,86.18,89.78,"38,944,741","3,413,085,093.91","113,663,398,895.15",,,,,,
14-Jul-2021,89.05,-1.21,-1.34%,90.76,88.94,91.40,"28,108,505","2,524,684,437.93","117,076,483,989.06",,,,,,
13-Jul-2021,90.26,-0.55,-0.61%,90.48,89.83,91.41,"30,367,595","2,750,954,023.48","119,601,168,427.00",,,,,,
12-Jul-2021,90.81,-0.09,-0.10%,91.22,89.65,91.90,"28,526,559","2,580,890,791.12","122,352,122,450.48",,,,,,
09-Jul-2021,90.90,+1.16,+1.29%,90.04,88.53,91.26,"35,278,416","3,182,197,300.94","124,933,013,241.60",,,,,,
08-Jul-2021,89.74,-0.80,-0.88%,87.86,87.45,90.34,"45,673,454","4,084,021,103.02","121,750,815,940.66",,,,,,
07-Jul-2021,90.54,-3.93,-4.16%,95.02,90.31,95.44,"51,498,481","4,744,604,745.93","125,834,837,043.67",,,,,,
06-Jul-2021,94.47,-0.23,-0.24%,94.88,93.32,95.41,"44,930,119","4,239,494,147.09","130,579,441,789.60",,,,,,
02-Jul-2021,94.70,+1.39,+1.49%,93.28,92.21,95.27,"51,342,975","4,841,325,124.28","134,818,935,936.69",,,,,,
01-Jul-2021,93.31,-0.62,-0.66%,94.04,91.70,94.18,"58,059,019","5,402,538,310.12","129,977,610,812.40",,,,,,
30-Jun-2021,93.93,+4.41,+4.93%,90.82,90.60,94.34,"70,721,525","6,587,008,254.47","135,380,149,122.52",,,,,,
29-Jun-2021,89.52,+2.44,+2.80%,87.41,86.66,90.30,"46,181,000","4,124,356,694.61","128,793,140,868.05",,,,,,
28-Jun-2021,87.08,+1.46,+1.71%,86.38,86.15,88.00,"30,262,042","2,641,339,317.32","124,668,784,173.44",,,,,,
25-Jun-2021,85.62,-0.48,-0.56%,86.34,85.10,86.36,"27,804,535","2,382,084,258.77","122,027,444,856.12",,,,,,
24-Jun-2021,86.10,+2.28,+2.72%,84.39,84.37,87.14,"42,217,665","3,637,740,100.13","124,409,529,114.89",,,,,,
23-Jun-2021,83.82,+0.24,+0.29%,83.83,83.16,84.49,"25,992,435","2,181,937,683.11","120,771,789,014.76",,,,,,
22-Jun-2021,83.58,+0.99,+1.20%,82.90,82.48,84.04,"32,107,700","2,677,187,197.38","118,589,851,331.65",,,,,,
21-Jun-2021,82.59,-2.06,-2.43%,83.49,82.21,84.19,"44,417,112","3,673,924,152.59","115,912,664,134.26",,,,,,
18-Jun-2021,84.65,+0.09,+0.11%,84.28,83.48,85.77,"58,736,805","4,978,655,933.06","119,586,588,286.86",,,,,,
17-Jun-2021,84.56,+4.45,+5.55%,80.77,80.57,85.37,"77,822,823","6,513,943,280.17","114,607,932,353.80",,,,,,
16-Jun-2021,80.11,-0.36,-0.45%,80.75,78.96,81.45,"29,598,309","2,375,174,313.22","108,093,989,073.63",,,,,,
15-Jun-2021,80.47,-1.08,-1.32%,81.59,80.23,81.68,"26,194,342","2,117,615,194.71","110,469,163,386.85",,,,,,
14-Jun-2021,81.55,+0.24,+0.30%,81.51,80.20,81.55,"27,830,243","2,253,626,035.61","112,586,778,581.56",,,,,,
11-Jun-2021,81.31,-0.25,-0.31%,81.61,80.70,82.33,"24,310,894","1,976,708,397.08","110,333,152,545.95",,,,,,
10-Jun-2021,81.56,+1.60,+2.00%,80.02,79.70,81.71,"28,606,356","2,318,763,044.57","112,309,860,943.03",,,,,,
09-Jun-2021,79.96,-0.93,-1.15%,81.09,79.80,81.68,"28,454,646","2,285,362,151.05","109,991,097,898.45",,,,,,
08-Jun-2021,80.89,-0.46,-0.57%,81.87,80.45,82.65,"26,956,625","2,187,571,389.57","112,276,460,049.50",,,,,,
07-Jun-2021,81.35,-0.23,-0.28%,81.40,80.38,81.68,"29,006,782","2,353,010,155.38","114,464,031,439.07",,,,,,
04-Jun-2021,81.58,+1.30,+1.62%,80.92,80.81,82.19,"26,387,799","2,151,552,774.53","116,817,041,594.45",,,,,,
03-Jun-2021,80.28,-1.69,-2.06%,81.13,80.26,81.89,"29,811,969","2,412,618,058.40","114,665,488,819.92",,,,,,
02-Jun-2021,81.97,+1.16,+1.44%,81.00,80.66,82.60,"35,203,224","2,883,165,171.98","117,078,106,878.33",,,,,,
01-Jun-2021,80.81,+0.73,+0.91%,81.01,80.66,82.91,"43,433,042","3,543,126,415.25","114,194,941,706.35",,,,,,
28-May-2021,80.08,+1.66,+2.12%,78.66,78.66,81.09,"40,952,663","3,287,962,681.14","110,651,815,291.10",,,,,,
27-May-2021,78.42,+0.08,+0.10%,78.11,77.47,78.43,"35,883,219","2,800,089,052.95","107,363,852,609.96",,,,,,
26-May-2021,78.34,+0.48,+0.62%,77.83,77.59,78.59,"30,353,997","2,372,627,949.90","104,563,763,557.01",,,,,,
25-May-2021,77.86,+0.42,+0.54%,77.33,76.84,78.77,"47,353,101","3,682,795,532.66","102,191,135,607.11",,,,,,
24-May-2021,77.44,+0.27,+0.35%,77.26,76.80,78.01,"33,194,287","2,572,538,118.54","98,508,340,074.45",,,,,,
21-May-2021,77.17,-0.89,-1.14%,78.55,77.04,78.81,"40,201,088","3,118,953,830.99","95,935,801,955.91",,,,,,
20-May-2021,78.06,+1.83,+2.40%,76.81,76.25,78.27,"49,135,012","3,798,096,014.52","99,054,755,786.90",,,,,,
19-May-2021,76.23,+1.79,+2.40%,73.16,72.76,76.97,"73,966,162","5,574,268,837.34","95,256,659,772.38",,,,,,
18-May-2021,74.44,-0.21,-0.28%,74.74,74.24,75.77,"31,982,482","2,401,150,609.80","89,682,390,935.04",,,,,,
17-May-2021,74.65,+0.06,+0.08%,74.22,73.41,75.52,"40,779,244","3,032,993,824.41","92,083,541,544.84",,,,,,
14-May-2021,74.59,+1.50,+2.05%,74.02,72.72,75.03,"38,355,787","2,847,016,445.79","89,050,547,720.43",,,,,,
13-May-2021,73.09,-1.55,-2.08%,75.21,72.50,75.70,"48,646,754","3,588,367,127.63","86,203,531,274.64",,,,,,
12-May-2021,74.64,-2.19,-2.85%,75.09,74.16,76.13,"42,531,423","3,185,086,676.33","89,791,898,402.27",,,,,,
11-May-2021,76.83,+0.84,+1.11%,73.57,72.75,76.93,"51,008,239","3,860,328,366.85","92,976,985,078.60",,,,,,
10-May-2021,75.99,-2.82,-3.58%,78.20,75.92,78.30,"45,134,490","3,451,093,810.53","89,116,656,711.75",,,,,,
07-May-2021,78.81,+0.92,+1.18%,78.75,78.22,79.57,"36,954,179","2,917,611,573.21","92,567,750,522.29",,,,,,
06-May-2021,77.89,+0.06,+0.08%,77.63,76.47,78.06,"38,661,325","2,990,285,454.45","89,650,138,949.08",,,,,,
05-May-2021,77.83,-0.78,-0.99%,79.05,77.36,79.30,"42,310,154","3,314,992,653.57","86,659,853,494.63",,,,,,
04-May-2021,78.61,+0.06,+0.08%,77.95,77.04,78.67,"59,194,328","4,603,124,158.12","89,974,846,148.20",,,,,,
03-May-2021,78.55,-3.07,-3.76%,81.97,78.46,82.00,"66,323,268","5,261,665,670.90","85,371,721,990.08",,,,,,
30-Apr-2021,81.62,-2.29,-2.73%,82.97,81.42,84.10,"46,601,858","3,844,513,468.48","90,633,387,660.97",,,,,,
29-Apr-2021,83.91,-0.11,-0.13%,84.70,82.63,85.27,"51,294,528","4,305,115,262.62","94,477,901,129.45",,,,,,
28-Apr-2021,84.02,-1.19,-1.40%,88.85,83.92,89.20,"108,920,306","9,309,756,988.06","98,783,016,392.07",,,,,,
27-Apr-2021,85.21,-0.20,-0.23%,85.67,85.13,87.15,"61,909,865","5,332,604,159.70","108,092,773,380.13",,,,,,
26-Apr-2021,85.41,+2.65,+3.20%,83.35,82.70,85.90,"57,594,535","4,892,615,477.39","113,425,377,539.83",,,,,,
23-Apr-2021,82.76,+3.70,+4.68%,80.21,79.96,83.30,"49,267,281","4,064,039,503.43","108,532,762,062.44",,,,,,
22-Apr-2021,79.06,-2.55,-3.12%,81.61,78.59,81.79,"38,846,050","3,101,525,116.96","104,468,722,559.01",,,,,,
21-Apr-2021,81.61,+2.34,+2.95%,78.99,78.86,81.66,"35,068,955","2,838,923,528.80","107,570,247,675.97",,,,,,
20-Apr-2021,79.27,-1.84,-2.27%,80.82,78.51,81.11,"34,977,750","2,778,397,346.57","104,731,324,147.17",,,,,,
19-Apr-2021,81.11,-1.04,-1.27%,82.13,80.39,83.18,"39,115,461","3,179,336,410.23","107,509,721,493.74",,,,,,
16-Apr-2021,82.15,-0.86,-1.04%,83.30,81.53,83.59,"47,280,570","3,882,468,322.57","110,689,057,903.97",,,,,,
15-Apr-2021,83.01,+4.46,+5.68%,80.32,79.97,83.95,"68,942,819","5,673,869,721.16","114,571,526,226.54",,,,,,
14-Apr-2021,78.55,-1.64,-2.05%,79.88,77.94,80.13,"34,263,832","2,704,496,338.99","108,897,656,505.38",,,,,,
13-Apr-2021,80.19,+1.61,+2.05%,79.67,78.98,80.72,"37,767,257","3,015,777,253.90","111,602,152,844.37",,,,,,
12-Apr-2021,78.58,-4.18,-5.05%,82.06,78.03,82.18,"62,098,804","4,953,741,218.65","108,586,375,590.47",,,,,,
09-Apr-2021,82.76,-0.59,-0.71%,82.80,82.16,83.59,"32,759,867","2,719,296,097.56","113,540,116,809.12",,,,,,
08-Apr-2021,83.35,+1.15,+1.40%,83.32,82.44,83.79,"41,925,284","3,487,497,595.94","116,259,412,906.68",,,,,,
07-Apr-2021,82.20,+0.76,+0.93%,81.32,80.35,83.10,"35,590,925","2,917,901,141.85","112,771,915,310.74",,,,,,
06-Apr-2021,81.44,+0.01,+0.01%,81.21,80.88,82.46,"29,327,948","2,395,826,520.58","109,854,014,168.90",,,,,,
05-Apr-2021,81.43,+0.34,+0.42%,81.74,80.39,81.90,"32,610,554","2,645,323,074.04","107,458,187,648.32",,,,,,
01-Apr-2021,81.09,+2.59,+3.30%,80.16,79.48,81.31,"40,182,380","3,238,466,931.50","104,812,864,574.28",,,,,,
31-Mar-2021,78.50,+2.50,+3.29%,76.57,76.52,79.13,"43,659,455","3,416,735,221.47","101,574,397,642.77",,,,,,
30-Mar-2021,76.00,-1.14,-1.48%,76.47,74.85,76.56,"39,169,250","2,963,082,635.96","98,157,662,421.31",,,,,,
29-Mar-2021,77.14,-0.27,-0.35%,77.03,76.26,78.02,"37,144,298","2,863,736,935.57","101,120,745,057.27",,,,,,
26-Mar-2021,77.41,+1.19,+1.56%,76.62,75.03,77.50,"49,148,659","3,764,013,034.73","103,984,481,992.85",,,,,,
25-Mar-2021,76.22,-0.26,-0.34%,75.85,74.96,76.95,"44,735,103","3,402,833,702.71","100,220,468,958.12",,,,,,
24-Mar-2021,76.48,-1.90,-2.42%,77.55,76.40,78.80,"43,753,642","3,394,744,556.89","103,623,302,660.83",,,,,,
23-Mar-2021,78.38,-1.92,-2.39%,80.13,77.95,80.34,"40,466,635","3,185,827,890.50","107,018,047,217.72",,,,,,
22-Mar-2021,80.30,+1.24,+1.57%,79.99,79.22,81.27,"39,648,614","3,188,659,480.90","110,203,875,108.21",,,,,,
19-Mar-2021,79.06,+0.94,+1.20%,78.49,77.59,79.34,"42,283,391","3,326,565,879.25","107,015,215,627.31",,,,,,
18-Mar-2021,78.12,-4.51,-5.46%,81.06,78.01,81.62,"51,036,502","4,059,019,184.04","103,688,649,748.06",,,,,,
17-Mar-2021,82.63,-0.12,-0.15%,81.75,80.41,83.25,"43,320,573","3,541,802,941.70","107,747,668,932.09",,,,,,
16-Mar-2021,82.75,+0.25,+0.30%,83.66,82.26,84.75,"42,971,552","3,594,967,626.76","111,289,471,873.80",,,,,,
15-Mar-2021,82.50,+1.45,+1.79%,81.91,81.20,83.39,"39,365,424","3,243,741,340.50","107,694,504,247.03",,,,,,
12-Mar-2021,81.05,-0.18,-0.22%,79.73,79.23,81.19,"32,937,950","2,652,693,885.06","104,450,762,906.54",,,,,,
11-Mar-2021,81.23,+3.71,+4.79%,79.40,79.37,81.89,"43,583,719","3,524,719,502.01","107,103,456,791.60",,,,,,
10-Mar-2021,77.52,-1.01,-1.29%,79.75,77.41,80.04,"45,416,616","3,560,408,998.45","103,578,737,289.59",,,,,,
09-Mar-2021,78.53,+4.57,+6.18%,76.73,75.77,79.22,"45,088,336","3,506,313,756.91","107,139,146,288.04",,,,,,
08-Mar-2021,73.96,-4.56,-5.81%,78.03,73.86,79.00,"54,563,874","4,153,844,087.58","103,632,832,531.13",,,,,,
05-Mar-2021,78.52,+0.77,+0.99%,79.00,74.20,79.48,"58,548,912","4,517,091,861.37","107,786,676,618.71",,,,,,
04-Mar-2021,77.75,-3.11,-3.85%,80.23,76.78,81.81,"60,549,371","4,771,683,950.39","103,269,584,757.34",,,,,,
03-Mar-2021,80.86,-3.27,-3.89%,84.28,80.85,84.38,"43,541,041","3,585,232,018.31","108,041,268,707.73",,,,,,
02-Mar-2021,84.13,-2.26,-2.62%,86.92,84.04,86.95,"34,828,157","2,977,182,829.98","111,626,500,726.04",,,,,,
01-Mar-2021,86.39,+1.88,+2.22%,85.37,83.97,86.50,"32,746,181","2,798,769,380.86","114,603,683,556.03",,,,,,
26-Feb-2021,84.51,+2.09,+2.54%,83.57,82.91,85.59,"48,962,907","4,136,557,106.45","111,804,914,175.16",,,,,,
25-Feb-2021,82.42,-4.52,-5.20%,86.17,81.92,87.09,"54,625,140","4,581,945,693.87","107,668,357,068.71",,,,,,
24-Feb-2021,86.94,+2.20,+2.60%,84.33,82.81,87.09,"40,821,150","3,472,036,836.64","112,250,302,762.58",,,,,,
23-Feb-2021,84.74,-0.63,-0.74%,83.40,79.36,85.11,"49,720,914","4,119,915,487.95","108,778,265,925.94",,,,,,
22-Feb-2021,85.37,-4.21,-4.70%,88.15,85.21,88.30,"36,930,182","3,207,739,947.98","112,898,181,413.89",,,,,,
19-Feb-2021,89.58,+0.94,+1.06%,89.75,88.69,90.42,"29,548,273","2,647,127,301.17","116,105,921,361.87",,,,,,
18-Feb-2021,88.64,-1.30,-1.45%,89.09,87.31,89.60,"35,624,948","3,146,486,382.57","113,458,794,060.70",,,,,,
17-Feb-2021,89.94,-1.52,-1.66%,90.56,88.57,90.96,"32,284,075","2,897,309,990.04","116,605,280,443.27",,,,,,
16-Feb-2021,91.46,-2.31,-2.46%,93.90,90.75,94.00,"35,105,917","3,231,146,100.51","119,502,590,433.31",,,,,,
12-Feb-2021,93.77,+1.11,+1.20%,92.75,91.90,94.22,"38,538,353","3,596,844,692.80","122,733,736,533.82",,,,,,
