Constellation Brands Inc | Price History                                          17-Nov-2021 01:05,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STZ,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STZ Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,244.75,03-May-2021,Max,"17,157,524",09-Jan-2019,Advancing,"963,408,750",Up,646,Up,+17.21%,24-Mar-2020,Max,"2,648,211,215.10",09-Jan-2019
Low,104.28,23-Mar-2020,Min,"266,940",24-Dec-2020,Declining,"951,014,284",Down,611,Down,-15.24%,12-Mar-2020,Min,"57,352,415.39",24-Dec-2020
Avg,197.34,,Avg,"1,523,236",,Total,"1,917,753,503",Unch,1,Period,+50.73%,16-Nov-2016 - 16-Nov-2021,Avg,"294,556,277.46",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STZ History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
06-Jan-2021,223.72,+6.83,+3.15%,219.23,219.00,226.32,"1,861,672","416,585,889.94","4,665,265,748.72",,,,,,
05-Jan-2021,216.89,+0.15,+0.07%,216.33,215.63,217.80,"1,530,363","331,631,014.32","4,248,679,858.78",,,,,,
04-Jan-2021,216.74,-2.31,-1.05%,220.00,212.78,220.27,"1,202,732","260,118,495.28","3,917,048,844.46",,,,,,
31-Dec-2020,219.05,+0.84,+0.38%,217.67,217.27,219.34,"696,448","152,302,290.53","4,177,167,339.74",,,,,,
30-Dec-2020,218.21,+0.77,+0.35%,217.46,217.01,219.78,"429,620","93,769,666.60","4,024,865,049.21",,,,,,
29-Dec-2020,217.44,-1.20,-0.55%,219.94,217.08,220.00,"685,619","149,449,300.10","3,931,095,382.61",,,,,,
28-Dec-2020,218.64,+2.83,+1.31%,217.43,215.75,219.78,"751,409","164,403,303.58","4,080,544,682.71",,,,,,
24-Dec-2020,215.81,+0.33,+0.15%,214.49,213.86,216.10,"266,940","57,352,415.39","3,916,141,379.13",,,,,,
23-Dec-2020,215.48,+2.53,+1.19%,214.26,212.89,216.50,"614,076","132,371,285.99","3,858,788,963.74",,,,,,
22-Dec-2020,212.95,-1.51,-0.70%,215.07,212.00,215.48,"881,228","187,906,852.71","3,726,417,677.75",,,,,,
21-Dec-2020,214.46,-4.22,-1.93%,213.83,212.76,215.61,"851,357","182,497,223.83","3,914,324,530.46",,,,,,
18-Dec-2020,218.68,+0.88,+0.40%,218.67,214.77,219.56,"1,736,877","378,235,424.63","4,096,821,754.28",,,,,,
17-Dec-2020,217.80,+2.99,+1.39%,215.38,215.38,218.90,"1,040,237","226,491,824.89","3,718,586,329.66",,,,,,
16-Dec-2020,214.81,+2.56,+1.21%,212.52,212.52,216.55,"866,318","186,198,005.42","3,492,094,504.77",,,,,,
15-Dec-2020,212.25,+5.25,+2.54%,207.84,207.76,214.82,"1,814,751","384,703,235.29","3,305,896,499.35",,,,,,
14-Dec-2020,207.00,+1.71,+0.83%,207.54,206.05,208.86,"1,377,923","285,941,979.49","2,921,193,264.06",,,,,,
11-Dec-2020,205.29,-2.00,-0.96%,206.00,204.46,207.60,"1,312,744","269,905,616.48","2,635,251,284.57",,,,,,
10-Dec-2020,207.29,-2.09,-1.00%,208.13,206.77,210.19,"1,054,982","219,081,597.27","2,905,156,901.05",,,,,,
09-Dec-2020,209.38,-3.63,-1.70%,212.25,208.56,212.60,"806,939","169,343,858.92","3,124,238,498.32",,,,,,
08-Dec-2020,213.01,+0.97,+0.46%,212.44,211.65,214.64,"762,711","162,342,084.31","3,293,582,357.24",,,,,,
07-Dec-2020,212.04,-1.75,-0.82%,214.02,211.51,214.11,"993,760","211,029,362.28","3,131,240,272.93",,,,,,
04-Dec-2020,213.79,+4.01,+1.91%,210.11,209.67,213.79,"1,231,561","261,764,028.17","3,342,269,635.21",,,,,,
03-Dec-2020,209.78,+4.79,+2.34%,205.91,205.00,211.64,"1,335,792","279,844,437.58","3,080,505,607.04",,,,,,
02-Dec-2020,204.99,-0.75,-0.36%,205.00,202.70,206.21,"749,062","153,362,224.00","2,800,661,169.46",,,,,,
01-Dec-2020,205.74,-0.10,-0.05%,208.35,205.00,210.50,"1,040,016","215,424,445.48","2,954,023,393.46",,,,,,
30-Nov-2020,205.84,+1.03,+0.50%,203.53,202.54,205.94,"1,104,526","226,565,268.93","3,169,447,838.94",,,,,,
27-Nov-2020,204.81,+0.11,+0.05%,204.65,203.42,205.56,"534,021","109,249,121.22","2,942,882,570.01",,,,,,
25-Nov-2020,204.70,-3.10,-1.49%,207.20,204.05,207.38,"1,144,236","234,365,697.28","2,833,633,448.79",,,,,,
24-Nov-2020,207.80,+6.22,+3.09%,203.35,202.84,208.66,"1,015,728","210,482,223.40","3,067,999,146.07",,,,,,
23-Nov-2020,201.58,+1.01,+0.50%,201.08,200.36,203.42,"656,181","132,546,821.81","2,857,516,922.67",,,,,,
20-Nov-2020,200.57,-3.64,-1.78%,203.47,200.13,204.27,"569,718","114,673,828.79","2,724,970,100.85",,,,,,
19-Nov-2020,204.21,+0.46,+0.23%,202.38,201.35,204.34,"759,104","154,095,386.56","2,839,643,929.64",,,,,,
18-Nov-2020,203.75,-1.30,-0.63%,205.09,203.10,207.65,"807,385","165,518,058.08","2,685,548,543.08",,,,,,
17-Nov-2020,205.05,-1.05,-0.51%,204.00,201.20,205.93,"944,949","193,195,687.75","2,851,066,601.17",,,,,,
16-Nov-2020,206.10,+4.09,+2.02%,205.95,203.33,207.90,"937,722","192,476,588.87","3,044,262,288.92",,,,,,
13-Nov-2020,202.01,+7.11,+3.65%,196.03,195.50,202.49,"919,872","184,407,234.61","2,851,785,700.05",,,,,,
12-Nov-2020,194.90,+0.37,+0.19%,193.50,192.20,197.51,"863,033","168,072,216.49","2,667,378,465.45",,,,,,
11-Nov-2020,194.53,-6.03,-3.01%,202.45,194.08,202.59,"1,741,235","343,635,912.30","2,499,306,248.95",,,,,,
10-Nov-2020,200.56,-0.19,-0.09%,202.89,198.44,203.65,"1,968,439","394,710,410.93","2,842,942,161.25",,,,,,
09-Nov-2020,200.75,+14.97,+8.06%,195.16,193.49,206.86,"2,394,103","478,200,215.19","3,237,652,572.17",,,,,,
06-Nov-2020,185.78,+2.30,+1.25%,183.09,182.14,186.97,"886,267","164,333,158.64","2,759,452,356.99",,,,,,
05-Nov-2020,183.48,+2.63,+1.45%,183.08,182.43,184.72,"979,899","180,123,064.48","2,595,119,198.35",,,,,,
04-Nov-2020,180.85,-3.99,-2.16%,185.36,180.74,186.37,"1,130,572","206,470,112.10","2,414,996,133.86",,,,,,
03-Nov-2020,184.84,+8.45,+4.79%,180.01,180.01,185.74,"1,684,441","310,271,193.65","2,621,466,245.96",,,,,,
02-Nov-2020,176.39,+11.16,+6.75%,168.55,166.86,176.96,"1,699,631","294,671,312.95","2,311,195,052.32",,,,,,
30-Oct-2020,165.23,-0.62,-0.37%,164.79,160.63,165.24,"1,549,186","253,097,124.87","2,016,523,739.36",,,,,,
29-Oct-2020,165.85,+0.84,+0.51%,164.72,163.68,167.10,"1,192,495","197,817,537.76","2,269,620,864.24",,,,,,
28-Oct-2020,165.01,-7.15,-4.15%,169.60,164.90,169.75,"1,828,529","304,177,259.47","2,071,803,326.48",,,,,,
27-Oct-2020,172.16,-2.81,-1.61%,174.54,172.13,177.30,"843,732","146,535,158.91","2,375,980,585.95",,,,,,
26-Oct-2020,174.97,-4.49,-2.50%,178.22,173.82,178.34,"1,294,518","226,969,239.10","2,522,515,744.86",,,,,,
23-Oct-2020,179.46,+1.06,+0.59%,180.00,176.95,180.49,"1,108,346","197,840,324.16","2,749,484,983.96",,,,,,
22-Oct-2020,178.40,-1.24,-0.69%,179.07,177.70,179.93,"1,035,228","184,804,103.98","2,551,644,659.81",,,,,,
21-Oct-2020,179.64,-0.69,-0.38%,180.00,179.19,181.50,"619,388","111,604,244.26","2,736,448,763.79",,,,,,
20-Oct-2020,180.33,-0.31,-0.17%,182.50,180.30,183.46,"617,891","112,255,061.46","2,848,053,008.04",,,,,,
19-Oct-2020,180.64,-0.84,-0.46%,182.00,179.30,183.53,"967,851","175,313,452.66","2,960,308,069.51",,,,,,
16-Oct-2020,181.48,-0.07,-0.04%,182.30,181.25,184.15,"827,589","151,117,710.36","3,135,621,522.17",,,,,,
15-Oct-2020,181.55,-1.56,-0.85%,180.49,180.49,182.87,"791,685","143,929,025.82","3,286,739,232.53",,,,,,
14-Oct-2020,183.11,-4.42,-2.36%,184.26,183.05,186.38,"698,187","128,510,686.67","3,430,668,258.35",,,,,,
13-Oct-2020,187.53,+0.52,+0.28%,185.89,185.49,188.16,"665,841","124,717,941.60","3,559,178,945.03",,,,,,
12-Oct-2020,187.01,+0.36,+0.19%,187.26,186.35,189.56,"642,089","120,537,120.26","3,434,461,003.43",,,,,,
09-Oct-2020,186.65,+1.50,+0.81%,186.24,184.84,187.44,"865,889","161,407,693.00","3,313,923,883.17",,,,,,
08-Oct-2020,185.15,+3.67,+2.02%,181.58,180.70,185.23,"1,095,518","201,112,504.78","3,152,516,190.17",,,,,,
07-Oct-2020,181.48,+0.90,+0.50%,182.02,181.12,183.98,"848,628","154,435,640.16","2,951,403,685.39",,,,,,
06-Oct-2020,180.58,-3.02,-1.64%,183.50,180.31,184.87,"850,640","155,378,321.09","2,796,968,045.23",,,,,,
05-Oct-2020,183.60,-2.00,-1.08%,185.40,182.82,186.05,"961,359","176,529,307.39","2,952,346,366.32",,,,,,
02-Oct-2020,185.60,+0.99,+0.54%,184.36,183.30,189.30,"1,329,040","247,532,566.45","3,128,875,673.71",,,,,,
01-Oct-2020,184.61,-4.90,-2.59%,191.00,183.41,191.00,"1,899,443","353,416,459.55","2,881,343,107.26",,,,,,
30-Sep-2020,189.51,+1.99,+1.06%,187.97,187.56,190.57,"1,309,508","247,919,813.01","3,234,759,566.81",,,,,,
29-Sep-2020,187.52,+2.07,+1.12%,186.76,186.03,190.16,"992,106","186,767,165.75","2,986,839,753.80",,,,,,
28-Sep-2020,185.45,+3.63,+2.00%,184.69,183.88,186.05,"1,578,253","292,255,482.37","2,800,072,588.05",,,,,,
25-Sep-2020,181.82,-0.05,-0.03%,181.06,180.12,182.24,"1,865,212","338,088,646.21","2,507,817,105.68",,,,,,
24-Sep-2020,181.87,-4.70,-2.52%,185.47,179.79,185.99,"1,262,505","230,046,907.79","2,845,905,751.89",,,,,,
23-Sep-2020,186.57,-1.93,-1.02%,188.24,186.48,190.48,"899,095","168,759,567.19","3,075,952,659.68",,,,,,
22-Sep-2020,188.50,+3.44,+1.86%,185.09,185.07,189.30,"611,899","115,159,021.11","3,244,712,226.87",,,,,,
21-Sep-2020,185.06,-2.75,-1.46%,185.45,180.57,185.50,"1,109,705","203,847,907.43","3,129,553,205.76",,,,,,
18-Sep-2020,187.81,-4.40,-2.29%,191.17,185.06,193.06,"1,624,217","306,035,331.04","3,333,401,113.20",,,,,,
17-Sep-2020,192.21,-0.99,-0.51%,192.32,190.74,194.93,"765,510","147,457,251.67","3,639,436,444.23",,,,,,
16-Sep-2020,193.20,-3.39,-1.72%,197.00,192.83,197.23,"1,031,438","200,688,865.57","3,786,893,695.90",,,,,,
15-Sep-2020,196.59,+1.28,+0.66%,196.72,195.25,197.97,"1,042,025","204,873,671.87","3,987,582,561.46",,,,,,
14-Sep-2020,195.31,+6.50,+3.44%,189.87,189.24,196.47,"1,467,761","285,817,229.56","3,782,708,889.60",,,,,,
11-Sep-2020,188.81,+0.08,+0.04%,188.79,186.46,190.29,"863,110","162,715,820.87","3,496,891,660.04",,,,,,
10-Sep-2020,188.73,-1.20,-0.63%,189.73,188.09,191.11,"884,972","167,704,220.35","3,334,175,839.17",,,,,,
09-Sep-2020,189.93,+2.17,+1.16%,189.51,185.79,191.35,"1,443,868","273,899,868.03","3,501,880,059.52",,,,,,
08-Sep-2020,187.76,-3.76,-1.96%,190.10,185.48,190.89,"983,113","184,919,657.43","3,227,980,191.49",,,,,,
04-Sep-2020,191.52,+0.94,+0.49%,191.06,187.55,192.48,"1,043,246","198,879,086.46","3,412,899,848.92",,,,,,
03-Sep-2020,190.58,+2.57,+1.37%,189.44,187.82,191.36,"1,614,817","306,490,980.82","3,214,020,762.46",,,,,,
02-Sep-2020,188.01,+2.07,+1.11%,186.98,185.97,189.47,"1,296,537","243,304,052.26","2,907,529,781.64",,,,,,
01-Sep-2020,185.94,+1.46,+0.79%,183.90,183.38,186.10,"973,066","180,320,431.59","2,664,225,729.38",,,,,,
31-Aug-2020,184.48,-0.89,-0.48%,185.46,183.33,185.83,"733,411","135,338,655.88","2,483,905,297.78",,,,,,
28-Aug-2020,185.37,+2.72,+1.49%,182.67,181.19,185.75,"775,218","142,740,717.17","2,619,243,953.66",,,,,,
27-Aug-2020,182.65,+1.29,+0.71%,182.00,181.64,183.94,"733,048","133,924,924.84","2,476,503,236.50",,,,,,
26-Aug-2020,181.36,+1.18,+0.65%,179.94,179.11,181.77,"749,007","135,260,948.42","2,342,578,311.66",,,,,,
25-Aug-2020,180.18,-1.31,-0.72%,181.26,179.20,181.56,"703,773","126,660,371.62","2,207,317,363.23",,,,,,
24-Aug-2020,181.49,+2.20,+1.23%,178.76,177.88,181.50,"695,654","125,563,447.32","2,333,977,734.85",,,,,,
21-Aug-2020,179.29,+0.95,+0.53%,179.00,177.14,179.56,"916,661","163,906,339.42","2,208,414,287.54",,,,,,
20-Aug-2020,178.34,-1.66,-0.92%,178.30,177.76,179.63,"875,239","156,254,373.73","2,044,507,948.11",,,,,,
19-Aug-2020,180.00,+1.82,+1.02%,178.19,177.79,180.40,"971,724","174,682,398.04","2,200,762,321.84",,,,,,
18-Aug-2020,178.18,+4.49,+2.59%,174.06,173.73,178.62,"1,515,859","268,553,031.87","2,026,079,923.80",,,,,,
17-Aug-2020,173.69,-2.34,-1.33%,176.36,173.39,177.15,"833,498","145,636,609.92","1,757,526,891.93",,,,,,
14-Aug-2020,176.03,-0.59,-0.33%,176.11,175.77,178.08,"574,009","101,377,300.76","1,903,163,501.84",,,,,,
13-Aug-2020,176.62,+1.12,+0.64%,174.43,174.12,177.14,"587,435","103,523,961.60","2,004,540,802.60",,,,,,
12-Aug-2020,175.50,+2.63,+1.52%,174.38,173.89,177.10,"1,185,356","208,096,889.18","1,901,016,841.00",,,,,,
11-Aug-2020,172.87,+1.42,+0.83%,173.77,171.89,174.51,"926,570","160,606,315.95","1,692,919,951.82",,,,,,
10-Aug-2020,171.45,-0.82,-0.48%,171.71,170.94,172.94,"757,444","130,009,124.63","1,532,313,635.87",,,,,,
07-Aug-2020,172.27,+1.18,+0.69%,170.39,170.05,173.01,"1,456,208","249,920,775.29","1,662,322,760.50",,,,,,
06-Aug-2020,171.09,-2.34,-1.35%,171.01,170.25,173.00,"1,426,716","244,464,943.65","1,412,401,985.21",,,,,,
05-Aug-2020,173.43,+1.74,+1.01%,172.11,172.11,173.57,"740,788","128,097,168.76","1,656,866,928.86",,,,,,
04-Aug-2020,171.69,-1.60,-0.92%,173.00,171.57,174.49,"1,208,594","208,491,007.51","1,528,769,760.10",,,,,,
03-Aug-2020,173.29,-4.91,-2.76%,178.20,172.74,178.20,"1,234,622","214,901,173.45","1,737,260,767.61",,,,,,
31-Jul-2020,178.20,-2.63,-1.45%,180.30,175.74,180.91,"1,095,810","194,270,458.02","1,952,161,941.06",,,,,,
30-Jul-2020,180.83,-0.78,-0.43%,180.21,178.82,181.88,"622,588","112,491,352.35","2,146,432,399.09",,,,,,
29-Jul-2020,181.61,+2.09,+1.16%,180.55,179.50,182.30,"556,086","100,851,507.64","2,258,923,751.43",,,,,,
28-Jul-2020,179.52,+0.63,+0.35%,178.59,178.17,182.11,"961,845","173,398,358.73","2,158,072,243.79",,,,,,
27-Jul-2020,178.89,-0.96,-0.53%,179.30,177.26,179.88,"886,883","158,493,826.27","1,984,673,885.07",,,,,,
24-Jul-2020,179.85,+0.85,+0.47%,179.20,177.71,180.22,"803,909","144,131,315.15","2,143,167,711.33",,,,,,
23-Jul-2020,179.00,-0.49,-0.27%,180.38,178.79,182.92,"1,536,722","277,127,636.87","1,999,036,396.18",,,,,,
22-Jul-2020,179.49,-1.28,-0.71%,180.40,178.83,181.00,"1,011,588","181,897,740.42","2,276,164,033.05",,,,,,
21-Jul-2020,180.77,+3.17,+1.78%,178.56,178.41,184.07,"1,225,439","222,641,337.06","2,458,061,773.47",,,,,,
20-Jul-2020,177.60,-3.01,-1.67%,179.65,175.40,180.32,"1,221,166","216,630,096.02","2,235,420,436.41",,,,,,
17-Jul-2020,180.61,-0.63,-0.35%,182.29,180.40,183.13,"1,093,514","197,938,795.35","2,452,050,532.43",,,,,,
16-Jul-2020,181.24,-1.39,-0.76%,181.89,180.61,183.73,"1,154,883","210,200,074.45","2,649,989,327.78",,,,,,
15-Jul-2020,182.63,+3.45,+1.93%,181.05,179.69,182.66,"1,365,499","247,506,528.58","2,860,189,402.23",,,,,,
14-Jul-2020,179.18,-0.51,-0.28%,179.00,176.24,179.90,"1,538,186","274,990,693.26","2,612,682,873.65",,,,,,
13-Jul-2020,179.69,-5.24,-2.83%,185.50,179.24,185.73,"1,136,181","206,771,459.91","2,887,673,566.91",,,,,,
10-Jul-2020,184.93,+2.54,+1.39%,182.93,182.11,184.99,"567,571","104,486,076.50","3,094,445,026.82",,,,,,
09-Jul-2020,182.39,-1.09,-0.59%,184.24,181.71,185.50,"1,202,221","220,213,715.91","2,989,958,950.33",,,,,,
08-Jul-2020,183.48,+1.02,+0.56%,183.28,181.30,184.11,"800,237","146,340,935.80","3,210,172,666.23",,,,,,
07-Jul-2020,182.46,-4.03,-2.16%,184.18,182.27,186.59,"905,016","166,760,830.36","3,063,831,730.43",,,,,,
06-Jul-2020,186.49,+0.69,+0.37%,188.12,185.21,189.38,"1,004,862","187,476,004.87","3,230,592,560.80",,,,,,
02-Jul-2020,185.80,-0.08,-0.04%,189.18,185.39,190.74,"1,895,062","355,001,145.90","3,043,116,555.92",,,,,,
01-Jul-2020,185.88,+10.93,+6.25%,182.93,182.04,189.92,"3,465,171","646,813,142.91","3,398,117,701.82",,,,,,
30-Jun-2020,174.95,+0.78,+0.45%,174.79,172.34,175.11,"1,134,231","197,325,851.13","2,751,304,558.91",,,,,,
29-Jun-2020,174.17,+5.18,+3.07%,170.00,168.40,174.49,"1,160,699","200,449,403.71","2,553,978,707.78",,,,,,
26-Jun-2020,168.99,-4.34,-2.50%,174.09,166.52,174.09,"1,662,908","281,071,754.61","2,353,529,304.07",,,,,,
25-Jun-2020,173.33,+1.67,+0.97%,171.74,168.74,174.01,"1,132,557","194,984,604.71","2,634,601,058.67",,,,,,
24-Jun-2020,171.66,-8.80,-4.88%,178.65,171.41,179.74,"1,418,696","245,960,087.02","2,439,616,453.97",,,,,,
23-Jun-2020,180.46,+0.75,+0.42%,181.22,179.34,182.13,"857,329","154,832,338.26","2,685,576,540.98",,,,,,
22-Jun-2020,179.71,-1.70,-0.94%,180.44,178.12,181.99,"984,268","176,936,257.80","2,530,744,202.72",,,,,,
19-Jun-2020,181.41,-2.84,-1.54%,187.65,181.22,189.37,"2,635,057","484,740,340.80","2,707,680,460.52",,,,,,
18-Jun-2020,184.25,+5.54,+3.10%,178.55,177.85,184.51,"1,230,003","224,660,784.11","3,192,420,801.32",,,,,,
17-Jun-2020,178.71,+1.25,+0.70%,178.71,177.43,180.46,"978,357","175,224,133.52","2,967,760,017.21",,,,,,
16-Jun-2020,177.46,+3.77,+2.17%,179.28,173.70,180.26,"1,276,286","225,845,183.73","2,792,535,883.69",,,,,,
15-Jun-2020,173.69,+3.41,+2.00%,166.53,164.25,174.95,"1,132,807","193,992,349.10","2,566,690,699.96",,,,,,
12-Jun-2020,170.28,+1.61,+0.95%,172.94,167.27,173.83,"929,291","158,124,643.54","2,372,698,350.86",,,,,,
11-Jun-2020,168.67,-11.63,-6.45%,173.86,167.82,175.57,"1,500,812","256,940,237.02","2,214,573,707.32",,,,,,
10-Jun-2020,180.30,-3.10,-1.69%,183.59,179.29,183.59,"1,299,415","234,886,275.63","2,471,513,944.33",,,,,,
09-Jun-2020,183.40,-2.53,-1.36%,182.64,180.07,183.81,"1,135,357","207,319,578.31","2,706,400,219.97",,,,,,
08-Jun-2020,185.93,+4.51,+2.49%,183.53,183.01,186.33,"960,462","177,960,154.61","2,913,719,798.28",,,,,,
05-Jun-2020,181.42,+5.69,+3.24%,179.07,177.59,183.26,"1,753,530","316,458,529.89","2,735,759,643.66",,,,,,
04-Jun-2020,175.73,+0.91,+0.52%,174.69,173.36,176.26,"1,899,041","332,684,912.28","2,419,301,113.77",,,,,,
03-Jun-2020,174.82,+1.59,+0.92%,173.47,172.77,176.17,"1,201,859","210,238,936.72","2,086,616,201.49",,,,,,
02-Jun-2020,173.23,-0.02,-0.01%,174.29,171.37,175.24,"1,158,563","200,987,113.35","1,876,377,264.78",,,,,,
01-Jun-2020,173.25,+0.55,+0.32%,172.40,171.28,176.28,"1,401,223","243,989,368.93","2,077,364,378.13",,,,,,
29-May-2020,172.70,-2.74,-1.56%,172.71,170.54,176.23,"1,669,166","288,015,227.05","1,833,375,009.20",,,,,,
28-May-2020,175.44,-3.94,-2.20%,180.00,175.23,180.00,"823,506","146,038,937.34","2,121,390,236.25",,,,,,
27-May-2020,179.38,+2.97,+1.68%,179.24,171.36,179.43,"1,428,516","252,601,017.91","2,267,429,173.59",,,,,,
26-May-2020,176.41,+4.10,+2.38%,175.10,174.95,179.08,"1,505,496","266,889,870.45","2,014,828,155.67",,,,,,
22-May-2020,172.31,+1.31,+0.77%,170.87,168.16,172.82,"1,051,376","179,432,984.30","1,747,938,285.22",,,,,,
21-May-2020,171.00,-1.47,-0.85%,171.79,168.29,172.51,"971,790","165,658,027.11","1,568,505,300.92",,,,,,
20-May-2020,172.47,+3.57,+2.11%,171.39,169.36,173.62,"1,125,518","193,627,807.87","1,734,163,328.03",,,,,,
19-May-2020,168.90,+0.39,+0.23%,167.63,165.45,172.66,"1,094,556","186,050,176.52","1,540,535,520.16",,,,,,
18-May-2020,168.51,+10.02,+6.32%,161.84,161.84,169.48,"1,848,628","307,891,367.17","1,354,485,343.65",,,,,,
15-May-2020,158.49,+0.53,+0.34%,157.23,155.90,160.09,"1,112,459","176,662,145.02","1,046,593,976.47",,,,,,
14-May-2020,157.96,+2.64,+1.70%,152.77,151.53,158.28,"1,376,949","214,931,305.96","869,931,831.46",,,,,,
13-May-2020,155.32,-5.20,-3.24%,161.00,153.10,161.00,"1,669,252","259,587,325.84","655,000,525.50",,,,,,
12-May-2020,160.52,-2.78,-1.70%,165.19,160.47,165.37,"917,685","149,424,110.94","914,587,851.34",,,,,,
11-May-2020,163.30,-2.76,-1.66%,163.02,162.12,166.33,"1,262,550","207,494,378.84","1,064,011,962.28",,,,,,
08-May-2020,166.06,+1.29,+0.78%,160.80,159.55,166.85,"1,129,124","185,624,894.12","1,271,506,341.12",,,,,,
07-May-2020,164.77,-0.71,-0.43%,167.73,163.67,168.00,"860,365","141,921,114.49","1,085,881,447.00",,,,,,
06-May-2020,165.48,+2.47,+1.52%,164.11,163.14,166.96,"932,050","154,219,601.50","1,227,802,561.49",,,,,,
05-May-2020,163.01,-0.74,-0.45%,164.00,162.38,165.61,"1,055,084","172,823,979.92","1,073,582,959.99",,,,,,
04-May-2020,163.75,+2.18,+1.35%,159.59,158.42,164.21,"911,789","148,059,539.18","1,246,406,939.91",,,,,,
01-May-2020,161.57,-3.12,-1.89%,162.60,160.75,164.78,"968,587","156,830,159.25","1,098,347,400.73",,,,,,
30-Apr-2020,164.69,-4.73,-2.79%,166.95,162.39,167.61,"1,161,484","191,218,921.53","1,255,177,559.98",,,,,,
29-Apr-2020,169.42,+1.99,+1.19%,169.39,168.28,172.77,"1,230,560","210,043,036.10","1,446,396,481.50",,,,,,
28-Apr-2020,167.43,+4.28,+2.62%,166.20,164.08,169.29,"1,410,290","235,513,351.55","1,236,353,445.40",,,,,,
27-Apr-2020,163.15,+4.32,+2.72%,160.00,155.82,164.06,"1,679,522","269,885,392.28","1,000,840,093.85",,,,,,
24-Apr-2020,158.83,+5.78,+3.78%,155.09,153.51,159.09,"1,266,681","198,865,600.74","730,954,701.57",,,,,,
23-Apr-2020,153.05,-2.17,-1.40%,156.53,152.41,158.32,"1,185,458","183,111,032.41","532,089,100.83",,,,,,
22-Apr-2020,155.22,+2.20,+1.44%,157.00,152.37,157.00,"1,531,552","237,156,841.76","715,200,133.25",,,,,,
21-Apr-2020,153.02,-3.60,-2.30%,153.21,151.25,155.23,"1,437,591","219,976,582.17","478,043,291.48",,,,,,
20-Apr-2020,156.62,-6.08,-3.74%,159.89,156.50,163.37,"1,520,330","242,033,021.29","698,019,873.66",,,,,,
17-Apr-2020,162.70,+0.55,+0.34%,167.28,160.81,168.08,"1,540,972","252,013,058.57","940,052,894.95",,,,,,
16-Apr-2020,162.15,-0.21,-0.13%,163.31,159.81,164.33,"1,358,268","219,642,122.59","688,039,836.38",,,,,,
15-Apr-2020,162.36,-5.47,-3.26%,164.00,159.37,164.56,"1,735,887","281,170,097.76","907,681,958.96",,,,,,
14-Apr-2020,167.83,+10.20,+6.47%,162.00,161.50,169.37,"2,112,038","353,125,539.73","1,188,852,056.72",,,,,,
13-Apr-2020,157.63,-8.61,-5.18%,165.88,157.31,166.80,"1,783,572","285,477,070.28","835,726,516.99",,,,,,
09-Apr-2020,166.24,+8.47,+5.37%,162.64,161.11,167.75,"2,346,742","388,170,324.01","1,121,203,587.27",,,,,,
08-Apr-2020,157.77,+8.18,+5.47%,150.01,149.01,163.80,"3,432,894","542,783,873.81","733,033,263.27",,,,,,
07-Apr-2020,149.59,+7.33,+5.15%,156.49,149.53,162.99,"2,491,760","383,119,384.22","190,249,389.45",,,,,,
06-Apr-2020,142.26,+10.09,+7.63%,138.05,137.01,143.81,"2,402,066","338,229,370.12","-192,869,994.77",,,,,,
03-Apr-2020,132.17,+0.95,+0.72%,135.01,125.61,135.01,"3,291,127","427,277,167.86","-531,099,364.89",,,,,,
02-Apr-2020,131.22,-5.66,-4.14%,127.00,117.72,132.93,"5,828,599","740,054,191.31","-958,376,532.75",,,,,,
01-Apr-2020,136.88,-6.48,-4.52%,138.58,135.52,142.66,"1,643,240","226,885,919.78","-218,322,341.44",,,,,,
31-Mar-2020,143.36,-3.08,-2.10%,144.60,142.00,149.48,"1,792,327","260,648,183.90","8,563,578.33",,,,,,
30-Mar-2020,146.44,+1.56,+1.08%,144.20,140.00,147.89,"1,793,577","261,171,763.37","269,211,762.24",,,,,,
27-Mar-2020,144.88,+4.19,+2.98%,135.00,135.00,148.80,"3,154,134","454,034,885.17","8,039,998.87",,,,,,
26-Mar-2020,140.69,+14.08,+11.12%,128.39,127.80,142.51,"2,699,961","372,579,734.69","-445,994,886.30",,,,,,
25-Mar-2020,126.61,+2.79,+2.25%,124.75,123.73,133.73,"3,302,679","427,250,246.59","-818,574,620.98",,,,,,
24-Mar-2020,123.82,+18.18,+17.21%,111.14,107.69,125.00,"3,815,089","454,666,063.27","-1,245,824,867.57",,,,,,
23-Mar-2020,105.64,-14.06,-11.75%,117.25,104.28,119.70,"5,876,264","633,084,838.86","-1,700,490,930.84",,,,,,
20-Mar-2020,119.70,-3.36,-2.73%,126.60,116.39,129.98,"3,165,905","383,254,089.08","-1,067,406,091.98",,,,,,
