Qualcomm Inc | Price History                                          17-Nov-2021 01:12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,183.73,16-Nov-2021,Max,"156,019,346",17-Apr-2019,Advancing,"7,486,341,885",Up,659,Up,+23.21%,16-Apr-2019,Max,"12,334,264,915.94",17-Apr-2019
Low,48.56,26-Apr-2018,Min,"2,120,165",24-Dec-2020,Declining,"6,654,294,122",Down,597,Down,-14.95%,16-Mar-2020,Min,"157,997,618.87",28-Dec-2017
Avg,84.80,,Avg,"11,255,703",,Total,"14,170,929,990",Unch,2,Period,+174.22%,16-Nov-2016 - 16-Nov-2021,Avg,"910,971,050.11",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
09-Feb-2021,146.11,-1.27,-0.86%,147.55,145.90,148.50,"11,681,305","1,717,554,512.24","55,413,870,524.73",,,,,,
08-Feb-2021,147.38,+1.54,+1.06%,147.10,145.30,147.60,"12,181,636","1,785,076,835.74","57,131,425,036.98",,,,,,
05-Feb-2021,145.84,-2.13,-1.44%,148.85,144.62,148.90,"24,695,403","3,605,190,419.29","55,346,348,201.24",,,,,,
04-Feb-2021,147.97,-14.33,-8.83%,150.18,145.20,151.78,"46,141,763","6,819,896,083.20","58,951,538,620.53",,,,,,
03-Feb-2021,162.30,-2.48,-1.51%,167.58,161.80,167.58,"14,156,672","2,258,810,335.13","65,771,434,703.74",,,,,,
02-Feb-2021,164.78,+3.20,+1.98%,164.51,161.30,165.38,"6,926,487","1,133,389,851.91","68,030,245,038.87",,,,,,
01-Feb-2021,161.58,+5.30,+3.39%,157.37,156.49,162.40,"8,265,129","1,324,413,693.35","66,896,855,186.95",,,,,,
29-Jan-2021,156.28,+0.73,+0.47%,160.25,154.75,160.64,"9,502,087","1,491,311,851.95","65,572,441,493.60",,,,,,
28-Jan-2021,155.55,+1.88,+1.22%,156.28,153.11,158.97,"8,087,365","1,264,419,712.37","64,081,129,641.65",,,,,,
27-Jan-2021,153.67,-8.88,-5.46%,158.49,152.69,160.73,"9,854,009","1,534,010,169.77","62,816,709,929.28",,,,,,
26-Jan-2021,162.55,-1.85,-1.13%,164.20,160.91,164.65,"6,554,240","1,063,689,484.41","64,350,720,099.05",,,,,,
25-Jan-2021,164.40,+1.98,+1.22%,164.32,161.73,167.05,"5,370,818","884,190,832.71","65,414,409,583.45",,,,,,
22-Jan-2021,162.42,-2.33,-1.41%,164.00,161.52,164.27,"5,062,340","823,073,256.36","64,530,218,750.75",,,,,,
21-Jan-2021,164.75,+0.15,+0.09%,165.81,163.34,166.49,"6,306,238","1,037,692,457.71","65,353,292,007.11",,,,,,
20-Jan-2021,164.60,+0.83,+0.51%,164.72,164.44,167.94,"7,943,314","1,315,518,361.78","64,315,599,549.40",,,,,,
19-Jan-2021,163.77,+6.68,+4.25%,158.94,158.45,164.10,"8,208,973","1,334,821,583.24","63,000,081,187.61",,,,,,
15-Jan-2021,157.09,-3.76,-2.34%,160.77,156.88,160.86,"8,607,363","1,362,645,843.74","61,665,259,604.38",,,,,,
14-Jan-2021,160.85,+3.43,+2.18%,159.40,158.50,163.18,"10,102,399","1,632,809,209.10","63,027,905,448.12",,,,,,
13-Jan-2021,157.42,+2.97,+1.92%,155.19,153.65,157.93,"5,479,883","858,222,857.48","61,395,096,239.02",,,,,,
12-Jan-2021,154.45,-1.66,-1.06%,156.64,153.96,156.87,"4,385,653","680,024,333.08","60,536,873,381.53",,,,,,
11-Jan-2021,156.11,-0.53,-0.34%,156.10,154.92,158.13,"5,148,685","806,029,460.46","61,216,897,714.62",,,,,,
08-Jan-2021,156.64,+0.94,+0.60%,157.23,154.54,157.53,"6,252,391","977,356,652.14","62,022,927,175.08",,,,,,
07-Jan-2021,155.70,+4.51,+2.98%,152.33,152.26,156.42,"8,482,308","1,314,961,861.13","61,045,570,522.94",,,,,,
06-Jan-2021,151.19,-1.24,-0.81%,151.53,149.47,153.87,"7,174,615","1,088,834,016.15","59,730,608,661.81",,,,,,
05-Jan-2021,152.43,+3.93,+2.65%,148.65,148.50,152.70,"8,507,227","1,290,896,050.35","60,819,442,677.97",,,,,,
04-Jan-2021,148.50,-3.84,-2.52%,153.01,147.14,155.15,"9,826,976","1,475,988,660.80","59,528,546,627.62",,,,,,
31-Dec-2020,152.34,+2.39,+1.59%,150.32,150.10,152.56,"4,941,702","750,506,887.97","61,004,535,288.42",,,,,,
30-Dec-2020,149.95,+1.46,+0.98%,149.12,148.92,151.61,"3,965,615","595,919,515.79","60,254,028,400.45",,,,,,
29-Dec-2020,148.49,+0.75,+0.51%,148.97,147.03,148.99,"3,543,794","524,696,470.33","59,658,108,884.66",,,,,,
28-Dec-2020,147.74,-1.05,-0.71%,150.62,147.44,151.07,"4,576,625","681,020,775.31","59,133,412,414.33",,,,,,
24-Dec-2020,148.79,+1.83,+1.25%,147.80,147.20,148.90,"2,120,165","313,976,909.14","59,814,433,189.64",,,,,,
23-Dec-2020,146.96,+0.62,+0.42%,147.63,146.87,151.54,"5,186,736","767,781,572.08","59,500,456,280.51",,,,,,
22-Dec-2020,146.34,-0.46,-0.31%,146.61,144.72,147.03,"5,753,843","839,810,904.22","58,732,674,708.43",,,,,,
21-Dec-2020,146.80,-0.62,-0.42%,145.01,144.41,147.36,"7,024,570","1,028,536,233.60","59,572,485,612.64",,,,,,
18-Dec-2020,147.42,-2.11,-1.41%,150.79,146.12,150.79,"13,288,322","1,965,435,218.30","60,601,021,846.25",,,,,,
17-Dec-2020,149.53,-0.21,-0.14%,150.87,148.38,151.23,"7,039,049","1,051,748,667.67","62,566,457,064.54",,,,,,
16-Dec-2020,149.74,+1.38,+0.93%,149.14,146.71,150.44,"6,610,887","985,168,402.92","63,618,205,732.21",,,,,,
15-Dec-2020,148.36,+2.07,+1.41%,149.37,147.10,149.92,"6,619,794","982,048,543.47","62,633,037,329.28",,,,,,
14-Dec-2020,146.29,+2.01,+1.39%,144.90,143.33,147.75,"12,258,492","1,785,964,693.25","61,650,988,785.82",,,,,,
11-Dec-2020,144.28,-11.47,-7.36%,149.24,141.89,150.27,"25,923,148","3,768,496,568.70","59,865,024,092.56",,,,,,
10-Dec-2020,155.75,-0.27,-0.17%,154.42,152.73,157.85,"7,522,238","1,171,779,563.72","63,633,520,661.26",,,,,,
09-Dec-2020,156.02,-2.78,-1.75%,158.60,155.55,161.07,"7,947,152","1,253,562,491.33","64,805,300,224.98",,,,,,
08-Dec-2020,158.80,+0.78,+0.49%,157.46,155.87,159.29,"6,088,312","963,164,419.45","66,058,862,716.31",,,,,,
07-Dec-2020,158.02,+0.40,+0.25%,158.55,156.71,158.97,"7,009,334","1,105,332,801.44","65,095,698,296.86",,,,,,
04-Dec-2020,157.62,+7.71,+5.14%,150.30,150.00,158.09,"12,759,949","1,986,838,599.93","63,990,365,495.42",,,,,,
03-Dec-2020,149.91,-0.07,-0.05%,151.04,149.64,152.77,"6,355,269","958,746,997.76","62,003,526,895.49",,,,,,
02-Dec-2020,149.98,-1.28,-0.85%,150.51,149.62,151.49,"7,800,326","1,172,634,999.01","62,962,273,893.25",,,,,,
01-Dec-2020,151.26,+4.09,+2.78%,148.79,147.79,152.39,"11,910,501","1,797,453,725.52","64,134,908,892.27",,,,,,
30-Nov-2020,147.17,+3.34,+2.32%,144.63,144.05,147.29,"8,712,502","1,274,461,573.19","62,337,455,166.74",,,,,,
27-Nov-2020,143.83,-0.25,-0.17%,145.49,143.70,146.43,"3,878,048","561,894,351.53","61,062,993,593.55",,,,,,
25-Nov-2020,144.08,-1.85,-1.27%,145.95,144.04,147.49,"6,398,910","927,535,703.51","61,624,887,945.08",,,,,,
24-Nov-2020,145.93,+2.11,+1.47%,143.39,141.11,146.33,"10,807,321","1,554,543,688.86","62,552,423,648.59",,,,,,
23-Nov-2020,143.82,-2.21,-1.51%,142.35,141.88,147.00,"11,654,921","1,673,334,006.13","60,997,879,959.73",,,,,,
20-Nov-2020,146.03,-1.50,-1.02%,148.28,145.94,149.10,"5,555,858","819,628,695.15","62,671,213,965.87",,,,,,
19-Nov-2020,147.53,+0.48,+0.33%,146.56,145.46,149.30,"7,743,707","1,139,201,216.26","63,490,842,661.02",,,,,,
18-Nov-2020,147.05,-1.69,-1.14%,149.24,146.91,153.33,"12,124,506","1,814,021,940.03","62,351,641,444.76",,,,,,
17-Nov-2020,148.74,-0.33,-0.22%,149.02,147.18,149.85,"7,438,646","1,105,274,751.69","64,165,663,384.78",,,,,,
16-Nov-2020,149.07,+4.81,+3.33%,145.20,144.55,149.25,"7,598,487","1,120,945,289.81","65,270,938,136.48",,,,,,
13-Nov-2020,144.26,+0.35,+0.24%,145.54,143.23,146.25,"5,902,150","852,672,373.15","64,149,992,846.66",,,,,,
12-Nov-2020,143.91,-3.78,-2.56%,147.57,143.07,148.51,"8,585,640","1,245,963,153.09","63,297,320,473.51",,,,,,
11-Nov-2020,147.69,+7.58,+5.41%,144.50,144.00,148.09,"10,222,700","1,498,867,255.90","64,543,283,626.60",,,,,,
10-Nov-2020,140.11,-2.50,-1.75%,140.15,138.53,143.17,"12,019,876","1,693,412,978.61","63,044,416,370.71",,,,,,
09-Nov-2020,142.61,-2.40,-1.66%,149.41,142.44,149.41,"10,666,303","1,550,404,328.30","64,737,829,349.32",,,,,,
06-Nov-2020,145.01,-0.40,-0.28%,146.01,143.96,146.23,"7,278,458","1,056,851,051.90","66,288,233,677.62",,,,,,
05-Nov-2020,145.41,+16.44,+12.75%,145.82,141.83,148.80,"27,910,877","4,068,323,112.06","67,345,084,729.52",,,,,,
04-Nov-2020,128.97,+3.52,+2.81%,129.33,126.07,129.57,"12,608,904","1,672,244,923.56","63,276,761,617.46",,,,,,
03-Nov-2020,125.45,+1.48,+1.19%,125.44,124.69,126.92,"5,832,837","732,986,018.09","61,604,516,693.90",,,,,,
02-Nov-2020,123.97,+0.61,+0.49%,124.50,122.41,126.17,"5,860,276","726,679,704.36","60,871,530,675.81",,,,,,
30-Oct-2020,123.36,-3.08,-2.44%,123.68,121.60,125.25,"7,814,462","961,634,502.02","60,144,850,971.45",,,,,,
29-Oct-2020,126.44,+4.86,+4.00%,122.06,121.89,127.69,"7,053,259","887,528,944.36","61,106,485,473.46",,,,,,
28-Oct-2020,121.58,-4.33,-3.44%,123.50,121.05,123.82,"8,234,821","1,007,220,573.30","60,218,956,529.10",,,,,,
27-Oct-2020,125.91,-0.29,-0.23%,126.51,125.19,126.96,"5,825,518","734,725,044.64","61,226,177,102.40",,,,,,
26-Oct-2020,126.20,-2.68,-2.08%,127.53,124.40,128.67,"6,065,923","764,528,057.74","61,960,902,147.04",,,,,,
23-Oct-2020,128.88,+0.50,+0.39%,128.59,127.10,129.10,"3,943,056","506,515,625.94","62,725,430,204.78",,,,,,
22-Oct-2020,128.38,-0.17,-0.13%,129.51,126.86,129.59,"3,897,002","499,121,933.60","62,218,914,578.84",,,,,,
21-Oct-2020,128.55,+0.25,+0.19%,128.04,126.37,130.42,"4,343,992","560,686,963.06","62,718,036,512.44",,,,,,
20-Oct-2020,128.30,-0.12,-0.09%,129.18,127.51,129.33,"4,413,343","566,894,781.22","62,157,349,549.38",,,,,,
19-Oct-2020,128.42,-0.61,-0.47%,130.13,127.70,131.96,"5,765,840","747,670,471.85","62,724,244,330.59",,,,,,
16-Oct-2020,129.03,+0.45,+0.35%,129.70,127.74,130.19,"6,626,992","855,183,872.19","63,471,914,802.44",,,,,,
15-Oct-2020,128.58,-1.30,-1.00%,127.30,126.65,129.14,"7,377,948","944,286,451.43","62,616,730,930.25",,,,,,
14-Oct-2020,129.88,+2.42,+1.90%,129.08,128.93,132.42,"13,183,613","1,722,724,192.56","63,561,017,381.68",,,,,,
13-Oct-2020,127.46,+0.77,+0.61%,127.47,125.40,128.18,"7,605,706","966,847,159.11","61,838,293,189.12",,,,,,
12-Oct-2020,126.69,+1.82,+1.46%,127.70,124.95,127.70,"7,893,835","999,009,139.29","60,871,446,030.01",,,,,,
09-Oct-2020,124.87,+2.53,+2.07%,123.93,122.79,125.89,"11,073,412","1,380,340,124.43","59,872,436,890.72",,,,,,
08-Oct-2020,122.34,-0.69,-0.56%,124.00,121.84,124.43,"4,757,536","583,492,860.60","58,492,096,766.29",,,,,,
07-Oct-2020,123.03,+3.49,+2.92%,121.24,120.65,123.36,"7,410,347","908,746,847.97","59,075,589,626.88",,,,,,
06-Oct-2020,119.54,-0.98,-0.81%,120.45,119.10,122.52,"7,636,963","922,212,499.47","58,166,842,778.91",,,,,,
05-Oct-2020,120.52,+5.05,+4.37%,116.90,116.73,120.65,"5,835,936","697,837,364.36","59,089,055,278.38",,,,,,
02-Oct-2020,115.47,-4.05,-3.39%,116.78,115.43,118.66,"5,834,337","680,323,529.13","58,391,217,914.01",,,,,,
01-Oct-2020,119.52,+1.84,+1.56%,119.93,117.70,120.21,"5,316,766","632,553,495.56","59,071,541,443.14",,,,,,
30-Sep-2020,117.68,+0.30,+0.26%,117.50,116.92,119.26,"5,829,731","688,423,279.73","58,438,987,947.58",,,,,,
29-Sep-2020,117.38,-1.09,-0.92%,118.14,117.20,119.25,"5,687,851","670,525,157.79","57,750,564,667.85",,,,,,
28-Sep-2020,118.47,+3.97,+3.47%,115.96,114.92,118.74,"9,043,578","1,062,049,330.50","58,421,089,825.64",,,,,,
25-Sep-2020,114.50,+2.31,+2.06%,113.55,111.80,115.75,"11,717,993","1,338,704,423.13","57,359,040,495.14",,,,,,
24-Sep-2020,112.19,+1.62,+1.47%,109.39,109.24,113.29,"6,848,958","765,423,236.99","56,020,336,072.01",,,,,,
23-Sep-2020,110.57,-3.25,-2.86%,113.64,110.07,113.93,"6,553,322","731,918,707.24","55,254,912,835.02",,,,,,
22-Sep-2020,113.82,+1.90,+1.70%,112.61,110.42,114.25,"6,911,176","780,288,037.26","55,986,831,542.26",,,,,,
21-Sep-2020,111.92,+1.23,+1.11%,109.16,108.30,112.14,"8,197,611","908,648,713.64","55,206,543,505.00",,,,,,
18-Sep-2020,110.69,-4.19,-3.65%,115.04,109.80,115.43,"15,443,195","1,724,671,643.18","54,297,894,791.36",,,,,,
17-Sep-2020,114.88,+0.32,+0.28%,111.92,111.00,115.70,"7,418,146","846,646,784.10","56,022,566,434.54",,,,,,
16-Sep-2020,114.56,-2.02,-1.73%,118.00,114.54,118.00,"6,342,106","734,624,304.90","55,175,919,650.45",,,,,,
15-Sep-2020,116.58,+3.12,+2.75%,114.94,114.79,117.81,"8,773,740","1,023,904,808.53","55,910,543,955.34",,,,,,
14-Sep-2020,113.46,+0.04,+0.04%,115.24,112.65,115.43,"5,397,303","613,512,357.53","54,886,639,146.81",,,,,,
11-Sep-2020,113.42,+0.98,+0.87%,113.38,112.40,114.85,"6,740,182","765,471,115.44","54,273,126,789.28",,,,,,
10-Sep-2020,112.44,-1.58,-1.39%,115.15,111.57,115.81,"6,166,312","699,964,340.01","53,507,655,673.84",,,,,,
09-Sep-2020,114.02,+4.25,+3.87%,113.48,112.30,115.77,"9,708,449","1,107,288,091.17","54,207,620,013.84",,,,,,
08-Sep-2020,109.77,-6.20,-5.35%,111.94,109.62,113.88,"10,245,172","1,140,051,248.36","53,100,331,922.67",,,,,,
04-Sep-2020,115.97,-0.46,-0.40%,115.69,112.38,117.82,"11,064,279","1,274,720,362.82","54,240,383,171.03",,,,,,
03-Sep-2020,116.43,-6.75,-5.48%,121.30,115.60,121.71,"13,560,803","1,598,287,654.22","55,515,103,533.85",,,,,,
02-Sep-2020,123.18,+1.17,+0.96%,123.26,121.81,123.93,"9,167,699","1,128,011,498.46","57,113,391,188.07",,,,,,
01-Sep-2020,122.01,+2.91,+2.44%,121.08,119.51,122.57,"9,101,301","1,107,988,591.71","55,985,379,689.61",,,,,,
31-Aug-2020,119.10,+0.90,+0.76%,118.33,118.12,121.06,"9,694,649","1,158,019,218.74","54,877,391,097.90",,,,,,
28-Aug-2020,118.20,+2.18,+1.88%,116.71,116.17,118.26,"6,280,250","737,357,490.64","53,719,371,879.16",,,,,,
27-Aug-2020,116.02,-0.02,-0.02%,116.43,115.35,118.18,"8,206,185","955,146,122.46","52,982,014,388.52",,,,,,
26-Aug-2020,116.04,+0.09,+0.08%,116.25,115.17,116.55,"7,487,404","867,843,910.11","53,937,160,510.98",,,,,,
25-Aug-2020,115.95,+0.04,+0.03%,116.11,114.44,117.10,"6,207,980","717,317,452.78","53,069,316,600.87",,,,,,
24-Aug-2020,115.91,+2.91,+2.58%,114.37,113.27,116.00,"10,234,997","1,177,580,978.79","52,351,999,148.09",,,,,,
21-Aug-2020,113.00,+2.34,+2.11%,110.23,109.95,113.15,"8,546,881","956,445,650.25","51,174,418,169.30",,,,,,
20-Aug-2020,110.66,-0.38,-0.34%,110.00,109.67,110.98,"7,200,318","794,963,250.44","50,217,972,519.05",,,,,,
19-Aug-2020,111.04,-0.99,-0.88%,112.33,110.75,113.47,"7,747,599","865,158,096.78","51,012,935,769.49",,,,,,
18-Aug-2020,112.03,-0.15,-0.13%,112.91,111.52,113.38,"6,387,011","717,147,085.05","51,878,093,866.26",,,,,,
17-Aug-2020,112.18,-1.56,-1.37%,113.29,110.63,114.49,"10,282,991","1,154,048,373.80","52,595,240,951.31",,,,,,
14-Aug-2020,113.74,+0.33,+0.29%,113.30,112.57,114.52,"6,640,963","754,483,824.09","53,749,289,325.11",,,,,,
13-Aug-2020,113.41,-2.38,-2.06%,116.20,112.77,116.20,"9,958,426","1,136,538,744.99","52,994,805,501.02",,,,,,
12-Aug-2020,115.79,+6.96,+6.40%,110.39,109.65,116.25,"18,672,313","2,126,856,446.99","54,131,344,246.01",,,,,,
11-Aug-2020,108.83,+2.47,+2.32%,106.20,104.74,112.01,"17,802,960","1,953,250,432.49","52,004,487,799.02",,,,,,
10-Aug-2020,106.36,-1.89,-1.75%,108.60,105.72,108.99,"10,087,130","1,075,339,862.69","50,051,237,366.53",,,,,,
07-Aug-2020,108.25,-2.81,-2.53%,110.01,106.00,111.05,"11,155,935","1,205,982,543.66","51,126,577,229.22",,,,,,
06-Aug-2020,111.06,-0.33,-0.30%,111.23,109.93,111.36,"6,392,228","708,570,248.14","52,332,559,772.88",,,,,,
05-Aug-2020,111.39,+0.44,+0.40%,111.00,110.08,112.46,"7,970,393","887,089,846.88","53,041,130,021.02",,,,,,
04-Aug-2020,110.95,+1.36,+1.24%,109.49,108.66,111.02,"10,205,396","1,124,611,594.03","52,154,040,174.14",,,,,,
03-Aug-2020,109.59,+3.98,+3.77%,107.40,107.03,113.00,"18,903,474","2,087,764,272.59","51,029,428,580.11",,,,,,
31-Jul-2020,105.61,-1.58,-1.47%,105.66,104.51,107.75,"16,770,274","1,771,862,410.64","48,941,664,307.52",,,,,,
30-Jul-2020,107.19,+14.16,+15.22%,102.42,100.70,107.69,"42,122,507","4,417,570,835.96","50,713,526,718.16",,,,,,
29-Jul-2020,93.03,+1.58,+1.73%,92.08,91.74,93.62,"11,453,035","1,102,453,376.18","46,295,955,882.20",,,,,,
28-Jul-2020,91.45,-1.25,-1.35%,92.17,90.57,92.59,"5,818,417","533,253,652.90","45,193,502,506.02",,,,,,
27-Jul-2020,92.70,+3.81,+4.29%,90.02,89.26,92.84,"8,021,665","734,655,717.16","45,726,756,158.93",,,,,,
24-Jul-2020,88.89,-0.78,-0.87%,89.21,87.51,90.29,"9,519,999","848,843,694.51","44,992,100,441.76",,,,,,
23-Jul-2020,89.67,-2.93,-3.16%,92.91,89.23,92.97,"9,438,516","854,011,118.42","45,840,944,136.27",,,,,,
22-Jul-2020,92.60,+0.29,+0.31%,92.74,91.67,93.29,"4,366,672","403,751,980.02","46,694,955,254.69",,,,,,
21-Jul-2020,92.31,-0.86,-0.92%,93.55,91.81,93.85,"7,099,738","656,150,156.85","46,291,203,274.68",,,,,,
20-Jul-2020,93.17,+0.94,+1.02%,92.19,91.30,93.27,"5,407,473","500,607,181.23","46,947,353,431.53",,,,,,
17-Jul-2020,92.23,+1.03,+1.13%,91.68,91.00,92.46,"5,985,862","551,068,825.18","46,446,746,250.30",,,,,,
16-Jul-2020,91.20,-1.35,-1.46%,91.26,90.68,91.75,"6,178,667","563,749,421.85","45,895,677,425.12",,,,,,
15-Jul-2020,92.55,+0.17,+0.18%,92.93,91.01,92.93,"6,154,056","567,897,045.16","46,459,426,846.96",,,,,,
14-Jul-2020,92.38,+1.05,+1.15%,90.86,89.20,92.62,"6,570,953","601,775,654.10","45,891,529,801.80",,,,,,
13-Jul-2020,91.33,-1.18,-1.28%,93.30,91.20,94.13,"7,606,351","704,545,663.91","45,289,754,147.70",,,,,,
10-Jul-2020,92.51,-0.74,-0.79%,93.00,91.56,93.52,"5,687,563","525,346,204.95","45,994,299,811.62",,,,,,
09-Jul-2020,93.25,-0.28,-0.30%,93.95,91.44,93.95,"6,287,666","583,853,095.36","46,519,646,016.56",,,,,,
08-Jul-2020,93.53,+1.39,+1.51%,93.27,92.34,93.60,"6,692,687","623,795,453.40","47,103,499,111.93",,,,,,
07-Jul-2020,92.14,-0.78,-0.84%,92.97,91.91,93.55,"6,722,402","623,032,974.86","46,479,703,658.53",,,,,,
06-Jul-2020,92.92,+1.05,+1.14%,93.21,92.10,93.75,"6,933,086","644,103,489.80","47,102,736,633.39",,,,,,
02-Jul-2020,91.87,+2.09,+2.33%,91.09,90.80,92.50,"8,317,278","764,493,806.46","46,458,633,143.59",,,,,,
01-Jul-2020,89.78,-1.43,-1.57%,91.01,89.58,91.30,"6,990,619","630,064,707.01","45,694,139,337.13",,,,,,
30-Jun-2020,91.21,+2.20,+2.47%,89.20,89.00,91.93,"9,378,521","854,067,214.56","46,324,204,044.14",,,,,,
29-Jun-2020,89.01,+0.99,+1.12%,88.21,86.68,89.15,"5,870,389","518,346,354.76","45,470,136,829.57",,,,,,
26-Jun-2020,88.02,-0.94,-1.06%,89.07,87.54,89.73,"9,126,471","806,076,640.63","44,951,790,474.81",,,,,,
25-Jun-2020,88.96,-0.18,-0.20%,88.70,87.32,89.46,"7,062,645","624,604,880.85","45,757,867,115.44",,,,,,
24-Jun-2020,89.14,-0.21,-0.24%,89.17,87.42,89.83,"8,208,755","729,339,352.10","46,382,471,996.29",,,,,,
23-Jun-2020,89.35,+0.22,+0.25%,90.14,89.11,90.61,"7,778,700","698,684,603.31","47,111,811,348.39",,,,,,
22-Jun-2020,89.13,+0.32,+0.36%,88.72,87.61,89.44,"8,028,040","714,260,885.43","46,413,126,745.08",,,,,,
19-Jun-2020,88.81,-1.11,-1.23%,89.87,87.54,90.25,"23,213,755","2,059,299,802.07","45,698,865,859.65",,,,,,
18-Jun-2020,89.92,-0.02,-0.02%,89.85,89.03,90.49,"5,709,537","512,820,102.98","47,758,165,661.72",,,,,,
17-Jun-2020,89.94,+0.42,+0.47%,90.68,89.30,91.09,"7,620,251","686,623,925.73","48,270,985,764.69",,,,,,
16-Jun-2020,89.52,+3.13,+3.62%,89.90,87.76,90.44,"12,646,623","1,131,750,320.70","47,584,361,838.96",,,,,,
15-Jun-2020,86.39,+1.15,+1.35%,83.67,83.10,86.57,"9,861,051","843,123,833.04","46,452,611,518.27",,,,,,
12-Jun-2020,85.24,+1.22,+1.45%,86.25,83.53,87.14,"10,113,214","862,268,157.64","45,609,487,685.23",,,,,,
11-Jun-2020,84.02,-6.99,-7.68%,88.62,83.91,89.06,"15,241,704","1,308,901,842.67","44,747,219,527.59",,,,,,
10-Jun-2020,91.01,+1.26,+1.40%,90.25,90.03,92.14,"9,079,720","830,010,834.74","46,056,121,370.26",,,,,,
09-Jun-2020,89.75,-1.62,-1.77%,90.23,89.06,90.39,"7,327,712","657,758,916.95","45,226,110,535.52",,,,,,
08-Jun-2020,91.37,+2.82,+3.18%,89.00,88.34,91.50,"9,748,317","880,167,266.42","45,883,869,452.47",,,,,,
05-Jun-2020,88.55,+2.51,+2.92%,88.00,87.82,89.48,"11,882,086","1,054,205,019.78","45,003,702,186.05",,,,,,
04-Jun-2020,86.04,+1.93,+2.29%,83.95,83.95,86.70,"12,108,965","1,038,872,401.24","43,949,497,166.27",,,,,,
03-Jun-2020,84.11,-0.52,-0.61%,84.95,83.62,85.95,"13,029,318","1,101,973,465.42","42,910,624,765.03",,,,,,
02-Jun-2020,84.63,+4.90,+6.15%,79.93,79.91,84.88,"13,255,332","1,096,194,948.47","44,012,598,230.45",,,,,,
01-Jun-2020,79.73,-1.15,-1.42%,79.89,79.24,80.48,"6,477,494","517,752,980.21","42,916,403,281.98",,,,,,
29-May-2020,80.88,+2.77,+3.55%,78.70,77.90,81.20,"10,562,462","841,638,847.77","43,434,156,262.18",,,,,,
28-May-2020,78.11,-1.18,-1.49%,80.24,77.73,81.48,"11,170,860","890,668,394.20","42,592,517,414.41",,,,,,
27-May-2020,79.29,+1.27,+1.63%,78.27,76.16,79.32,"9,125,850","712,028,030.15","43,483,185,808.61",,,,,,
26-May-2020,78.02,-0.68,-0.86%,80.19,77.78,80.57,"10,067,335","792,719,684.97","42,771,157,778.46",,,,,,
22-May-2020,78.70,+0.70,+0.90%,78.26,77.29,78.76,"5,530,399","432,055,614.57","43,563,877,463.43",,,,,,
21-May-2020,78.00,-2.63,-3.26%,79.47,77.87,80.09,"8,141,452","640,018,250.28","43,131,821,848.86",,,,,,
20-May-2020,80.63,+2.54,+3.25%,79.96,79.69,81.96,"11,379,190","920,201,723.21","43,771,840,099.14",,,,,,
19-May-2020,78.09,-1.85,-2.31%,79.75,78.00,80.15,"8,118,408","642,350,809.01","42,851,638,375.93",,,,,,
18-May-2020,79.94,+4.17,+5.50%,77.27,77.21,80.18,"13,196,132","1,043,678,262.91","43,493,989,184.94",,,,,,
15-May-2020,75.77,-4.10,-5.13%,74.67,74.37,77.70,"29,597,762","2,247,452,896.54","42,450,310,922.04",,,,,,
14-May-2020,79.87,+1.87,+2.40%,77.50,76.47,80.00,"9,956,772","783,047,562.66","44,697,763,818.57",,,,,,
13-May-2020,78.00,-0.42,-0.54%,78.86,76.75,79.51,"9,584,756","746,489,135.01","43,914,716,255.91",,,,,,
12-May-2020,78.42,-2.06,-2.56%,81.29,78.40,81.79,"7,318,108","585,447,895.22","44,661,205,390.91",,,,,,
11-May-2020,80.48,-0.08,-0.10%,80.29,79.54,81.27,"6,604,560","531,984,218.76","45,246,653,286.14",,,,,,
08-May-2020,80.56,+1.73,+2.19%,79.70,79.36,81.09,"7,892,235","633,984,687.18","45,778,637,504.90",,,,,,
07-May-2020,78.83,-0.04,-0.05%,79.70,78.26,80.17,"7,295,662","576,818,160.93","45,144,652,817.72",,,,,,
06-May-2020,78.87,+1.24,+1.60%,78.81,78.52,80.14,"8,179,660","649,627,737.73","45,721,470,978.65",,,,,,
05-May-2020,77.63,+1.95,+2.58%,76.75,76.56,78.81,"7,540,822","587,422,707.36","45,071,843,240.92",,,,,,
04-May-2020,75.68,+0.04,+0.05%,75.16,74.09,75.94,"7,202,849","541,019,491.44","44,484,420,533.56",,,,,,
01-May-2020,75.64,-3.03,-3.85%,76.85,74.68,77.59,"9,742,126","737,380,825.74","43,943,401,042.13",,,,,,
